part_id,part_name,manufacturer_part_number,part_number,brand,appliance_type,current_price,original_price,has_discount,discount_percentage,rating,review_count,description,symptoms,replacement_parts,installation_difficulty,installation_time,delivery_time,availability,image_url,video_url,product_url,compatible_models_count,created_at,updated_at
2790d554-3757-4e37-87ac-12a816b77755,General Electric Refrigerator Bucket Auger,PS17626595,"",GE,refrigerator,79.00,79.00,f,0.00,5.00,234,"BUCKET AUGER Specifications
The ice bucket auger is located within the ice bucket assembly in your freezer. It stirs and dispenses the ice in the bucket. You may need to replace the auger if your ice maker is noisy, or not dispensing ice. Disassembly of the ice bucket assembly is necessary to replace this part. Turn off power to the appliance before removing the ice bucket assembly to do this repair.","Ice auger was damaged | Ice cubes would not come out of the dispenser due to broken auger. | My dispenser auger had a broken blade, and ice dispenser bucket had a crack in the bottom of it and needed to be replaced | Plastic auger broken.  This part Moves the ice in the bin forward to the dispenser. | Ice maker auger broke end large fin | Auger plastic had broken | The original auger was broken. | Ice wouldn't come out | The plastic auger blade broke. Ice maker would not dispense ice. | plastic on auger was broken-wouldn't dispense ice",WR17X10835 | WR17X11259 | WR17X11305 | WR17X11705 | WR17X11939 | WR29X42446,Easy,30 - 60 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/17626595-1-N-GE-WR29X43990-BUCKET-AUGER.jpg,https://www.youtube.com/watch?v=NpGZEoplmGM,https://www.partselect.com/PS17626595-GE-WR29X43990-BUCKET-AUGER.htm?SourceCode=18,30,2026-02-11 14:27:31.696883,2026-02-11 14:27:31.696883
f5106eee-49a2-45ce-94fe-0dcb44a2f3b7,General Electric Refrigerator Ice And Water Filter,PS8746144,"",GE,refrigerator,70.31,70.31,f,0.00,5.00,82,"Refrigerator Ice and Water Filter Specifications
This OEM ice and water filter fits side-by-side and bottom-freezer GE models. The most common reason you would need to change this part is if you have never updated your model and it is no longer filtering your water. This also may lead to your refrigerator not dispensing water or ice properly. Manufacturers recommend you change your filter every six months to ensure it properly filters impurities. Depending on the model, a red light might also in","Pieces/units were broken from general wear-and-tear. | The Frame Cover I ordered had broken. 3rd time replacing it. Bad Quality | Refrigerator  shelf was broken and the water flow was a dribble. | noise from freezer.(WhOOOO-oooooh, WHOOO-oooooh,......) annoying with doors closed, worse with freezer door open. | Ice tray was one solid ice cube | Mostly cosmetic, ice funnel broken, not dispensing water | There is no problem since it is time to change filter. | Water Filter Red Light | Ice dispenser auger plastic broke off.  I also bought water filter while I was ordering parts. | Auto water stopped working, found that filter needed replacement",AP5788185 | 3024481 | MWFP | 46-9905 | 9905 | FXRT | GWF | GWF. | GWF01 | GWF06,Really Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/8746144-1-N-GE-MWFP-Refrigerator-Ice-and-Water-Filter.jpg,https://www.youtube.com/watch?v=UerVcdQXJ_Y,https://www.partselect.com/PS8746144-GE-MWFP-Refrigerator-Ice-and-Water-Filter.htm?SourceCode=18,30,2026-02-11 14:27:31.698624,2026-02-11 14:27:31.698624
27c96632-f217-42df-9681-509a11fd027d,General Electric Refrigerator Glass Shelf,PS11699574,"",GE,refrigerator,34.95,34.95,f,0.00,5.00,102,"Glass Shelf Specifications
This glass shelf is a genuine OEM replacement part is specially designed for refrigerators. It has a length of approximately 23 inches and a width of 13.5 inches. The glass shelf provides a wide surface for you to store various food items and containers inside your refrigerator. It is designed to easily slide in and out of the fridge as needed. If your glass shelf is cracked or damaged it is recommended to replace it promptly for your safety. No mounting hardware is ne","Shelf broke while it was being cleaned. | Broke the glass on shelf | Someone (my wife) accidentally broke the glass shelf on the refrigerator in a rental cabin. | There were two (2) shelves to be replaced the glass over the Food Fresh Bins,  plastic encased glass shelf | Shattered the glass. | Broken glass shelf | Cristal fell and broke when cleaning at sink | I broke the lowest shelf in my fridge by the vegetable bin | Broken shelf glass | Broken draw Glass",AP5958543,Very Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=4codpj6YnJc,https://www.partselect.com/PS11699574-GE-WR32X21260-Glass-Shelf.htm?SourceCode=18,30,2026-02-11 14:27:31.699672,2026-02-11 14:27:31.699672
9dea25b5-3b57-4e80-83f7-50a7cc0d000d,General Electric Refrigerator Light Bulb - 40w,PS217532,"",GE,refrigerator,19.05,19.05,f,0.00,5.00,10,"Light Bulb - 40W Specifications
This 40-Watt light bulb is sold individually and is a genuine OEM replacement option for your home appliances. It is specially designed to withstand extreme temperatures, so this bulb is compatible with a variety of appliance types including refrigerators, ranges, microwaves, and dryers. It features a frosted glass bulb with a standard metal socket base, which allows you to easily unscrew the burnt-out light and twist the new bulb into place. Depending on your app","Light burnt out. | Oven control panel shorted while remove a broken lightbulb from the oven | The light inside the oven had burned out | Replace Oven light socket and light bulb in kitchen Range | Lights did not work, bulbs were good | Twice I ordered the oven light bulb & each time the light bulb was defected | Shorted the control panel changing bulb without shutting off power dumbass | My electronic control board went out so I could not use my oven. My oven light blew as well. | light keep burning out in oven. | Interior light needed replaced",111257 | 293547 | 339665 | 40A15-2PK | 40A15R | 40A15RVL | 40A15RVL1 | 4324154 | 4338591 | 60A,Really Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS217532-GE-40A15-Light-Bulb-40W.htm?SourceCode=18,30,2026-02-11 14:27:31.700734,2026-02-11 14:27:31.700734
68e12ce6-970a-40bc-85d3-3efd999bdc62,General Electric Refrigerator Snack Pan Shelf,PS12744172,"",GE,refrigerator,45.95,45.95,f,0.00,5.00,14,"Snack Pan Shelf Specifications
This is a manufacturer-made rail for the snack pan in various models of refrigerators. This rail is designed to allow users to easily pull their snack pan in and out of the refrigerator. If this rail is damaged, the pan will no longer slide smoothly and may even fall, so it needs to be replaced promptly. This rail is approximately 16.5 inches long and 12 inches wide and is made entirely of plastic. Replacing this rail requires no tools, as it simply slides into pla","broken rail one side | broken slide rail , left side",NaN,Really Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12744172-1-N-GE-WR72X31124-Snack-Pan-Shelf.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12744172-GE-WR72X31124-Snack-Pan-Shelf.htm?SourceCode=18,30,2026-02-11 14:27:31.701592,2026-02-11 14:27:31.701592
6f72b0a7-26f0-4459-a550-e37b7fd835b1,Samsung Refrigerator Door Mullion Spring,PS4163672,"",GE,refrigerator,8.52,8.52,f,0.00,5.00,69,"Door Mullion Spring Specifications
The French door divider spring fits most Samsung French door style refrigerators. The spring applies tension between components in the refrigerator, which engages and retracts the door flap. This will allow the door to close properly. If the spring is broken, damaged, or faulty the door flap will swing open and block the door from closing, and you should look to replace the part straight away to prevent further damage to the door. The spring is a genuine OEM pa",Spring broke on the side by side door. | Door Mullion Spring  on Samsung Frenh Door Refrigerator - BROKEN | Original spring broke | Door flap would not close properly | Broken Mullion Door spring-mullion remains open and must be manually folded in | This company failed to get me the parts i needed. Wasted my time and caused a loss. | Flapper spring needed to be replaced on French door | Just follow instructions. Easy | Installation Video Incorrect | The door flap on the french door would not reset itself to go into the upper track it would just flop around freely and jam the door from being closed.,AP4577072 | DA61-07471A | DA81-01345A | WR02X12650,Really Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4163672-1-N-Samsung-DA81-01345B-Door-Mullion-Spring.jpg,https://www.youtube.com/watch?v=UpuXX86iFAU,https://www.partselect.com/PS4163672-Samsung-DA81-01345B-Door-Mullion-Spring.htm?SourceCode=18,30,2026-02-11 14:27:31.702426,2026-02-11 14:27:31.702426
21c36df8-abd3-4cfc-990d-84ef9fc7131a,Samsung Refrigerator Spring Pin - French,PS4163673,"",GE,refrigerator,5.95,5.95,f,0.00,5.00,19,"Spring PIN - French Specifications
This pin acts as a sleeve for the French door spring in a refrigerator. This is a genuine OEM part that is sold individually and works with the spring within the door mullion to seal the door shut. If you need to replace the sleeve, check whether the spring in the door is still intact as well. You will only need to replace one spring sleeve pin per door, as there is only one sleeve on the upper part of the spring. To remove the spring and replace the mullion, d",Spring broke on the side by side door. | Door Mullion Spring  on Samsung Frenh Door Refrigerator - BROKEN | Broken Mullion Door spring-mullion remains open and must be manually folded in | This company failed to get me the parts i needed. Wasted my time and caused a loss. | Spring replacement on Mullion Door | Lower hinge for spring | The french door would  spring close or open. | Where in tear on the tension spring so I ordered a new one and it was that easy | Left side French Door flap on Samsung refrigerator didn't retract when closing.,AP4162150,Really Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4163673-1-N-Samsung-DA81-01346A-Spring-PIN-French.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS4163673-Samsung-DA81-01346A-Spring-PIN-French.htm?SourceCode=18,30,2026-02-11 14:27:31.703965,2026-02-11 14:27:31.703965
800bbd1b-a987-46b8-a93e-af9b9699d8d6,Samsung Refrigerator Ice Container Assembly,PS11766800,"",GE,refrigerator,202.44,202.44,f,0.00,5.00,10,"Ice Container Assembly Specifications
This ice bin assembly is designed to collect and store ice produced by the refrigerator’s ice maker, ensuring it is readily available for dispensing. Constructed from durable white plastic, it measures approximately 21 inches by 13.25 inches and fits securely within the freezer compartment. A damaged or faulty bin may result in difficulty retrieving ice or unusual noises during dispensing. This replacement part is sold individually and restores proper ice st","Ice container assembly cracked | Ice maker freezing over, causing ice to get stuck | Plastic housing for ice maker cracked preventing the internal mechanism from moving/emptying ice cubes",AP6034185 | DA97-12604D | DA97-14474A | DA97-20156A | DA97-20156B | DA97-21040A,Very Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11766800-1-N-Samsung-DA97-14474C-Ice-Container-Assembly.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11766800-Samsung-DA97-14474C-Ice-Container-Assembly.htm?SourceCode=18,30,2026-02-11 14:27:31.704829,2026-02-11 14:27:31.704829
00d80de8-b75b-42a3-abb5-254548ad0c36,Samsung Refrigerator Hinge,PS4143931,"",GE,refrigerator,7.42,7.42,f,0.00,5.00,5,"Hinge Specifications
This is a French door hinge that is compatible with various models of refrigerators and is used to control the mullion (long plastic strips) on the inside portion of the French doors. If you notice that your doors open and the mullion either moves freely or is stuck, this hinge needs to be replaced immediately to prevent issues with frost buildup, energy efficiency and temperature fluctuations. Replacing this hinge is quite simple, and you will only need a flathead and Phili",NaN,AP4141349,NaN,NaN,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4143931-1-N-Samsung-DA61-03230B-Hinge.jpg,https://www.youtube.com/watch?v=NxAnUxggv_Y,https://www.partselect.com/PS4143931-Samsung-DA61-03230B-Hinge.htm?SourceCode=18,30,2026-02-11 14:27:31.705733,2026-02-11 14:27:31.705733
dbd090e4-ad61-47d2-bb47-3ddf652ddccb,Samsung Refrigerator Hinge,PS4145262,"",GE,refrigerator,12.76,12.76,f,0.00,5.00,6,"Hinge Specifications
This French door hinge is an authentic OEM part used in refrigerators. It is used to provide support and stability to the door allowing it to open and close smoothly. The hinge is vulnerable to wear and tear, and mechanical damage over time. A faulty door hinge will result in difficulty opening/closing the door, door misalignment, inadequate sealing, and increased energy consumption. To begin this repair, locate the screws that hold the hinge to the refrigerator frame and re",NaN,NaN,NaN,NaN,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS4145262-Samsung-DA61-08305A-Hinge.htm?SourceCode=18,30,2026-02-11 14:27:31.706476,2026-02-11 14:27:31.706476
75e26540-9c98-4203-84e3-534342433a09,Samsung Refrigerator Door Shelf Bin (right),PS4176653,"",GE,refrigerator,142.92,142.92,f,0.00,5.00,9,"Door Shelf Bin (Right) Specifications
This is a clear plastic door shelf bin for your refrigerator. This bin measures 13.75 inches long, 3.75 inches tall, and is 7.375 inches deep on its left side and 8 inches deep on its right side. This bin is designed for and only fits on the right side of the refrigerator to hold condiments or other food items. This shelf bin is an OEM part that is sold by itself, and simply hooks into place to install.",NaN,AP5620330,NaN,NaN,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4176653-1-N-Samsung-DA97-12650A-Door-Shelf-Bin-Right.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS4176653-Samsung-DA97-12650A-Door-Shelf-Bin-Right.htm?SourceCode=18,30,2026-02-11 14:27:31.707158,2026-02-11 14:27:31.707158
4af5c334-337d-4d72-9839-28737668332d,Samsung Refrigerator Light Bulb - 120v 25w,PS11747806,"",GE,refrigerator,15.65,15.65,f,0.00,5.00,10,"Light Bulb - 120V 25W Specifications
This light bulb is a 120 volt, 25 watt incandescent appliance light bulb with a small base screw-in that fits in a variety of appliances such as microwaves, refrigerators, freezers, cooktops, or stoves. Its purpose is to light up the appliance when the door is open. This is a genuine OEM part. You may need to replace the light bulb if the existing bulb is burnt out or broken. This light bulb is sold individually and is a common wear part, it is recommended to","Light over range burned out | light blew out | Ice maker not making ice, also needed drumwheel for the front of the ice bucket, wouldn't crush ice , and ice would get stuck | The door was crocked and wouldn't shut properly | Ice Maker stopped working-Fridge failed to defrost and stopped cooling in both compartments. | Freezer cold, refrigerator not cooling | There was a chattering Noise from Adeptive Defrost Assy | burnt out bulb",AP6014564 | 040672-01 | 040672-04 | 040672-05 | 045606-01 | 05200256 | 09100073 | 14200025 | 14205551 | 14206369,Really Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/11747806-1-N-Whirlpool-WPA3073101-Light-Bulb-120V-25W.jpg,https://www.youtube.com/watch?v=EHiY1H9fKHE,https://www.partselect.com/PS11747806-Whirlpool-WPA3073101-Light-Bulb-120V-25W.htm?SourceCode=18,30,2026-02-11 14:27:31.707823,2026-02-11 14:27:31.707823
e282b5d0-1829-4c88-82a3-8934bba313db,LG Dishwasher Nozzle Assembly,PS7788355,"",LG,dishwasher,63.04,63.04,f,0.00,5.00,26,"Dishwasher Nozzle Assembly Specifications
This nozzle assembly, commonly referred to as a sprayer head or spray arm, is an authentic replacement part supplied directly by LG for use in LG dishwashers. The nozzle assembly can be found at the bottom of the dishwasher tub. It is responsible for spraying water onto the dishes and utensils inside the dishwasher using a series of nozzles that release pressure water. Over time, the sprayer head may become clogged due to a build of debris and soap resid",NaN,AP5676135,NaN,NaN,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/7788355-1-N-LG-AGB73093001-Dishwasher-Nozzle-Assembly.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS7788355-LG-AGB73093001-Dishwasher-Nozzle-Assembly.htm?SourceCode=18,25,2026-02-11 14:27:31.745999,2026-02-11 14:27:31.745999
ceec9bcc-3708-4b5f-afd6-fececb37f556,Samsung Refrigerator Temperature Sensor,PS4138666,"",GE,refrigerator,42.95,42.95,f,0.00,5.00,2,"Temperature Sensor Specifications
This a genuine OEM temperature sensor, designed for use with refrigerators, and is an individual part. This temperature sensor is responsible for detecting and adjusting the temperature in your refrigerator. If your refrigerator is having issues with being either too cold, or too warm, it is likely that this sensor needs to be replaced. To replace it, ensure that your refrigerator is turned off before you locate it with your user manual and replace it.",Evaporator frozen (refrigrator section) and allowing top section to lose cooling,114002 | DA32-10104V,Easy,30 - 60 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/4138666-1-N-Samsung-DA32-10104N-Temperature-Sensor.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS4138666-Samsung-DA32-10104N-Temperature-Sensor.htm?SourceCode=18,30,2026-02-11 14:27:31.708613,2026-02-11 14:27:31.708613
31fdeba9-7bc1-4008-aac3-f07f78e54403,Samsung Refrigerator Water Filter,PS17537652,"",GE,refrigerator,53.90,53.90,f,0.00,5.00,3,"Refrigerator Water Filter Specifications
This refrigerator water filter is supplied by Samsung to ensure it is an accurate fit for your fridge. It has a capacity of 300 gallons. The water filter helps to reduce water contamination by removing unwanted substances like chemicals and heavy metals which can make their way into your water supply. Each filter is tested and certified by NSF international as a guarantee of safety. If the filter light indicator on your fridge is red, this indicates that ",replacing water filter,4396510 | DA29-00019A | DA97-17376B | HAF-QIN | HAF-QIN-3P/EXP | HAF-QIN/EXP,Really Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS17537652-Samsung-HAF-QIN-EXP-Refrigerator-Water-Filter.htm?SourceCode=18,30,2026-02-11 14:27:31.709396,2026-02-11 14:27:31.709396
dd21524e-8fbc-48a6-baff-99de73d37cb9,LG Refrigerator Basket Door,PS16662677,"",GE,refrigerator,65.35,65.35,f,0.00,5.00,1,"BASKET,DOOR Specifications
This authentic LG Door Basket is designed to suit a range of LG refrigerator models. Applauded for its high-quality and durable construction, this part attaches to the inside of the refrigerator door, ideally utilized for storing jars and bottles. Its specific size and shape ensures seamless fitting and efficient functioning that can differentiate it from similar looking items. Make sure to consult your user?s manual for comprehensive instructions on how to install thi",NaN,MAN63948502,NaN,NaN,2-3 business days,Special Order Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16662677-1-N-LG-MAN63948504-BASKET-DOOR.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS16662677-LG-MAN63948504-BASKET-DOOR.htm?SourceCode=18,30,2026-02-11 14:27:31.710044,2026-02-11 14:27:31.710044
4cc07f02-0987-461a-b241-5cdafc56108c,LG Refrigerator Door Basket,PS7786020,"",GE,refrigerator,46.95,46.95,f,0.00,5.00,31,"Door Basket Specifications
This refrigerator door bin offers a practical solution for organizing jars, bottles, and other frequently used items. Made from durable white plastic with a clear front panel, it fits securely into the door to help maximize storage space and keep contents stable during opening and closing. Designed to fit a variety of refrigerator models, this bin provides easy access to everyday items while maintaining a clean and streamlined look.",Broken door shelf | The clear plastic guards cracked. | cracked plastic,AP5673810,Really Easy,15 - 30 mins,2-3 business days,Special Order Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/7786020-1-N-LG-AAP73631502-Door-Basket.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS7786020-LG-AAP73631502-Door-Basket.htm?SourceCode=18,30,2026-02-11 14:27:31.710709,2026-02-11 14:27:31.710709
ab052445-828b-48d9-a847-a29f2df55dd6,LG Refrigerator Decor Cover,PS11711633,"",GE,refrigerator,55.47,55.47,f,0.00,5.00,28,"DECOR,COVER Specifications
This is a shelf trim cover for models of LG refrigerators. This cover is used as an easy-access cover that you can flip up to gain access to the contents of the deli drawer. This cover is made of clear plastic, and if your current cover is cracked, chipped, or missing, it should be replaced immediately. Removing and installing this cover involves removing it via its securing clips, disconnecting its rotating mechanisms, installing those mechanisms into the new cover, a",Decor tray broke | The part that was shipped by partselect was broken.,ACW74118102,Easy,1- 2 hours,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11711633-LG-MCR65017001-DECOR-COVER.htm?SourceCode=18,30,2026-02-11 14:27:31.71132,2026-02-11 14:27:31.71132
4b210b88-0413-4b7a-bc5a-653e30cc88e9,LG Refrigerator Door Bin,PS3637058,"",GE,refrigerator,70.95,70.95,f,0.00,5.00,26,"Door Bin Specifications
Refrigerator door bin AAP73252202 is an original equipment manufacturer (OEM) part that fits some Kenmore Elite bottom-freezer refrigerators in the following series: 7957204, 7957205, 7957209, 7957218, 7957248, 7957311, 7957315, 7957401, 7957402, 7957404, 7957409, 7957504, 7957998 and 7957999.

Also fits some LG bottom-freezer refrigerators in series LFX25991, LFX31925, LFX31935, LFX33975 and LMX31985.

This door bin has an irregular shape?it's 13-1/2 inches wide, 9-1/2 i",Large basket inside right door was broken. | Door basket broke | The shelf on our refrigerator was cracked so I ordered a replacement. | Broken Door Basket | Broken wheel on rail for deli Drawer | Broken wheel on right guide assembly rail that held deli tray,AP5602939 | AAP73252201 | AAP73252206 | AAP73252207 | AAP73252209 | AAP73252210 | AAP73252211,Very Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS3637058-LG-AAP73252202-Door-Bin.htm?SourceCode=18,30,2026-02-11 14:27:31.711946,2026-02-11 14:27:31.711946
9d94c504-e568-47b9-95f4-66a02fea74e5,LG Refrigerator Front Plate Assembly,PS12374439,"",GE,refrigerator,159.03,159.03,f,0.00,5.00,102,"Refrigerator Front Plate Assembly Specifications
This front plate assembly, also known as a mullion or flipper, is a genuine replacement part designed for select LG and Kenmore French-door refrigerators. It serves a critical function by sealing the gap between the doors, preventing cold air from escaping and helping maintain consistent internal temperatures. Constructed from durable plastic, it supports both the performance and appearance of the appliance. A failing mullion may result in poor se","Door gaskets bad and no ice | Mullion (flapper) - spring broke | Spring in the plate front assembly broke.  Door plate assembly would not move into correct position, preventing door from closing. | Spring on door Mullion broke | Plate Assembly Spring Broken | The spring on the mullion was broken so the mullion would not open to seal the other door. | Broken spring on flapper door | Front Plate Assembly Not Closing Properly | Old part did not seal properly | Removed old part.",AP6307959 | AGU72969102 | AGU73530705 | AGU73530710 | AGU73530711 | AGU73530713 | AGU73530717 | AGU74110901 | AGU74110904 | AGU75188613,Really Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/12374439-1-N-LG-AGU75188619-Refrigerator-Front-Plate-Assembly.jpg,https://www.youtube.com/watch?v=UfjmcWA_b2g,https://www.partselect.com/PS12374439-LG-AGU75188619-Refrigerator-Front-Plate-Assembly.htm?SourceCode=18,30,2026-02-11 14:27:31.712567,2026-02-11 14:27:31.712567
a718ea63-9054-497b-a908-4e1267e5b74c,LG Refrigerator Air Cleaner Filter Assembly,PS16222687,"",GE,refrigerator,44.95,44.95,f,0.00,5.00,5,"Air Cleaner Filter Assembly Specifications
This air filter assembly is a genuine replacement part designed to improve air quality inside select LG and Kenmore Elite refrigerators. Using activated carbon, it effectively traps and neutralizes odors and airborne impurities, helping maintain a clean environment that supports longer food freshness. The filter is housed within a dedicated compartment and should be replaced approximately every six months or when indicated by the refrigerator’s filter l",Manufacture says every 6 months so that's what I do to keep from having a problem,AP6990312 | LT120F | LT120P,Really Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/16222687-1-N-LG-ADQ73214408-Air-Cleaner-Filter-Assembly.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS16222687-LG-ADQ73214408-Air-Cleaner-Filter-Assembly.htm?SourceCode=18,30,2026-02-11 14:27:31.71395,2026-02-11 14:27:31.71395
4d1003cc-3f62-4d87-904c-9fbb4499015e,LG Refrigerator Water Filter Lt1000p,PS12724834,"",GE,refrigerator,54.99,54.99,f,0.00,5.00,2,"Refrigerator Water Filter LT1000P Specifications
The Water filter reduces contaminants such as lead, iron, and chlorine from drinking water.  This OEM filter is a genuine part manufactured by LG for use in refrigerators. We recommend you replace every 6 months or 200 gallons for best performance.",NaN,AGF80300703 | AGF80300806,NaN,NaN,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12724834-LG-AGF80300704-Refrigerator-Water-Filter-LT1000P.htm?SourceCode=18,30,2026-02-11 14:27:31.71461,2026-02-11 14:27:31.71461
66d78fa7-1be2-4c51-818d-1fb4a8a9e0f7,LG Refrigerator Door Shelf Bin - White,PS7786023,"",GE,refrigerator,38.69,38.69,f,0.00,5.00,27,"refrigerator Door Shelf Bin -  White Specifications
Refrigerator door basket shelf bin assembly for some models of LG fridges.

This is a genuine OEM item made by LG",Our lowest right hand refrigerator bin was broken. | The clear plastic guards cracked.,AP5673813,Very Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,"https://www.partselect.comdata:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS7786023-LG-AAP73631602-refrigerator-Door-Shelf-Bin-White.htm?SourceCode=18,30,2026-02-11 14:27:31.715266,2026-02-11 14:27:31.715266
5aa8476a-6e36-42d6-8f51-5180acd4d69a,LG Refrigerator Door Shelf Bin - Clear,PS7794186,"",GE,refrigerator,84.87,84.87,f,0.00,5.00,27,"Door Shelf Bin - Clear Specifications
This door shelf bin, also known as a door basket, is made to store things, like bottles and jars, in your fridge. It is a clear shelf that fits across your fridge door, easily hooking into place. It measures around 27 inches in length and 5 inches in both width and height. Please note that this genuine OEM replacement part is sold individually. Check how many you will need before making your purchase.",Old shelf was cracking | Replacing the middle door shelf on the refrigerator door,AP5681952,Very Easy,15 - 30 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/7794186-1-N-LG-MAN62570801-Door-Shelf-Bin-Clear.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS7794186-LG-MAN62570801-Door-Shelf-Bin-Clear.htm?SourceCode=18,30,2026-02-11 14:27:31.715978,2026-02-11 14:27:31.715978
66834f49-e48d-4086-a807-a000cd86be42,Frigidaire Refrigerator Door Bin,PS429724,"",GE,refrigerator,34.95,34.95,f,0.00,5.00,244,"Refrigerator Door Bin Specifications
This door bin (Bottom Door Bin, Refrigerator Door Bin, Door Shelf Bin, Refrigerator Door Bin) is a movable bin mounted on the inner door to hold food items, bottles, and jars. Over time, a cold refrigerator can cause plastic to become fragile and break down. This can lead to other issues in the refrigerator. When the door bin will not hold securely onto the inner door panel, it must be replaced. This door bin measures 5.75 inches high, 16 inches wide, by 4.25",GOOD WOMEN -I am blind 75 %- I order the parts my wife installed them fiftrer was easy the shelves was more difficult | Always breaks | broken door bin | Broken bin on door | Door bin was broken and snapped off | Broken door bin and water filter replacement | Just replacing shelving units | Broken doop bind | The bin had broke due to heavy objects,AP2115741 | 890954 | 240323001 | 240323001 | 240323007,Easy,Less than 15 mins,2-3 business days,In Stock Add to cart,https://partselectcom-gtcdcddbene3cpes.z01.azurefd.net/429724-1-N-Frigidaire-240323001-Refrigerator-Door-Bin.jpg,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS429724-Frigidaire-240323001-Refrigerator-Door-Bin.htm?SourceCode=18,30,2026-02-11 14:27:31.719576,2026-02-11 14:27:31.719576
